burn_no.,lat,lon,date
580,35.04443,-90.16716,2/8/2020 0:00
581,32.428982,-94.681358,2/8/2020 0:00
582,32.429279,-94.686005,2/8/2020 0:00
583,35.048958,-90.16655,2/8/2020 0:00
584,35.94389,-89.716774,2/8/2020 0:00
585,35.641151,-89.943512,2/8/2020 0:00
586,35.797348,-91.744598,2/8/2020 0:00
587,35.484306,-91.80143,2/8/2020 0:00
588,33.140343,-93.8069,2/8/2020 0:00
589,35.891956,-89.778816,2/8/2020 0:00
590,32.237122,-94.123131,2/8/2020 0:00
591,34.90464,-91.672951,2/8/2020 0:00
592,34.903584,-91.677795,2/8/2020 0:00
593,32.750343,-93.544868,2/8/2020 0:00
594,32.430546,-94.68483,2/8/2020 0:00
595,32.723717,-94.724503,2/8/2020 0:00
596,32.722744,-94.728378,2/8/2020 0:00
597,32.719719,-90.468857,2/8/2020 0:00
598,32.723858,-90.470093,2/8/2020 0:00
599,35.935055,-89.715446,2/8/2020 0:00
600,32.603138,-94.342819,2/8/2020 0:00
601,35.485226,-91.803856,2/8/2020 0:00
602,36.211338,-91.290871,2/8/2020 0:00
603,32.427025,-94.681679,2/8/2020 0:00
604,35.891598,-89.781693,2/9/2020 0:00
605,35.933872,-89.717178,2/9/2020 0:00
606,35.935284,-89.716942,2/9/2020 0:00
607,35.94696,-89.715942,2/9/2020 0:00
608,35.048531,-90.166946,2/9/2020 0:00
609,35.045761,-90.166107,2/9/2020 0:00
610,32.277161,-92.727699,2/9/2020 0:00
611,36.149025,-91.127563,2/13/2020 0:00
612,35.891644,-89.781563,2/14/2020 0:00
613,35.888939,-89.783875,2/14/2020 0:00
614,35.93869,-89.716721,2/14/2020 0:00
615,35.897007,-89.781036,2/14/2020 0:00
616,35.888687,-89.779732,2/14/2020 0:00
617,35.938431,-89.712601,2/14/2020 0:00
618,35.648335,-89.934402,2/14/2020 0:00
619,35.894299,-89.783318,2/14/2020 0:00
620,35.894051,-89.779175,2/14/2020 0:00
621,35.646687,-89.929375,2/14/2020 0:00
622,35.887917,-89.780197,2/14/2020 0:00
623,35.894398,-89.780617,2/14/2020 0:00
624,35.648258,-89.934891,2/14/2020 0:00
625,35.947727,-89.713371,2/14/2020 0:00
626,35.934376,-89.712921,2/14/2020 0:00
627,35.893776,-89.777618,2/14/2020 0:00
628,33.187344,-93.331963,2/14/2020 0:00
629,35.953964,-92.770805,2/14/2020 0:00
630,35.936584,-89.711853,2/14/2020 0:00
631,35.954689,-92.770973,2/14/2020 0:00
632,35.047455,-90.16571,2/15/2020 0:00
633,35.935631,-89.719238,2/15/2020 0:00
634,35.935146,-89.718704,2/15/2020 0:00
635,35.935032,-89.716515,2/15/2020 0:00
636,35.648716,-89.93055,2/15/2020 0:00
637,35.939713,-89.714813,2/15/2020 0:00
638,36.360332,-94.037872,2/15/2020 0:00
639,35.933517,-89.710228,2/15/2020 0:00
640,34.047249,-89.913597,2/15/2020 0:00
641,34.047066,-89.914238,2/15/2020 0:00
642,33.974518,-89.994835,2/15/2020 0:00
643,34.203773,-90.02108,2/15/2020 0:00
644,35.047165,-90.164978,2/17/2020 0:00
645,35.420532,-91.980576,2/19/2020 0:00
646,35.792488,-91.745781,2/19/2020 0:00
647,35.794758,-91.746742,2/19/2020 0:00
648,35.346375,-94.759354,2/19/2020 0:00
649,35.418377,-91.979454,2/19/2020 0:00
650,36.698082,-90.538872,2/19/2020 0:00
651,35.307266,-94.6427,2/19/2020 0:00
652,35.305141,-94.650826,2/19/2020 0:00
653,35.647324,-89.934059,2/19/2020 0:00
654,35.30621,-94.646736,2/19/2020 0:00
655,35.892155,-89.780075,2/19/2020 0:00
656,35.89056,-89.780701,2/19/2020 0:00
657,36.356529,-94.634247,2/19/2020 0:00
658,35.305126,-94.649231,2/19/2020 0:00
659,35.311295,-94.649742,2/19/2020 0:00
660,36.580296,-90.743729,2/20/2020 0:00
661,35.155827,-91.812653,2/21/2020 0:00
662,35.046516,-90.162682,2/21/2020 0:00
663,35.934692,-89.715446,2/21/2020 0:00
664,35.644409,-89.944832,2/21/2020 0:00
665,35.646545,-89.935043,2/21/2020 0:00
666,35.152164,-91.813713,2/21/2020 0:00
667,35.938675,-89.714172,2/21/2020 0:00
668,32.276768,-92.730011,2/21/2020 0:00
669,32.883194,-94.265244,2/21/2020 0:00
670,32.445053,-94.684929,2/21/2020 0:00
671,36.906796,-90.886925,2/21/2020 0:00
672,36.039192,-92.245216,2/21/2020 0:00
673,36.056736,-92.238609,2/21/2020 0:00
674,36.730083,-92.466988,2/21/2020 0:00
675,36.043194,-92.204117,2/21/2020 0:00
676,36.436172,-91.801811,2/21/2020 0:00
677,36.923721,-90.957649,2/21/2020 0:00
678,36.580723,-93.107285,2/21/2020 0:00
679,35.676975,-94.773064,2/21/2020 0:00
680,35.676342,-94.778343,2/21/2020 0:00
681,36.928753,-90.952393,2/21/2020 0:00
682,36.739326,-90.634995,2/21/2020 0:00
683,36.738834,-90.640877,2/21/2020 0:00
684,36.743435,-90.641418,2/21/2020 0:00
685,36.023861,-92.229034,2/21/2020 0:00
686,36.643867,-91.621002,2/21/2020 0:00
687,36.730522,-92.462349,2/21/2020 0:00
688,36.760483,-93.839264,2/21/2020 0:00
689,36.531357,-94.682381,2/21/2020 0:00
690,33.983513,-92.411819,2/21/2020 0:00
691,35.858376,-91.102013,2/21/2020 0:00
692,35.577702,-92.754845,2/21/2020 0:00
693,36.067348,-92.216705,2/21/2020 0:00
694,36.511532,-91.759674,2/21/2020 0:00
695,36.065998,-94.232872,2/21/2020 0:00
696,36.729641,-92.471588,2/21/2020 0:00
697,35.731628,-94.503319,2/21/2020 0:00
698,35.735302,-94.504097,2/21/2020 0:00
699,35.417076,-91.981201,2/21/2020 0:00
700,36.029793,-92.211418,2/21/2020 0:00
701,36.038574,-92.208122,2/21/2020 0:00
702,35.737232,-94.501709,2/21/2020 0:00
703,36.266514,-91.730354,2/21/2020 0:00
704,36.484386,-92.095024,2/21/2020 0:00
705,36.435711,-91.806755,2/21/2020 0:00
706,35.390228,-94.115921,2/21/2020 0:00
707,36.470669,-92.265839,2/22/2020 0:00
708,35.045952,-90.162399,2/22/2020 0:00
709,36.467354,-92.266579,2/22/2020 0:00
710,35.01268,-91.621155,2/22/2020 0:00
711,35.796032,-91.747154,2/22/2020 0:00
712,35.008736,-91.617737,2/22/2020 0:00
713,35.642719,-89.946068,2/22/2020 0:00
714,35.008076,-91.613556,2/22/2020 0:00
715,35.009392,-91.621918,2/22/2020 0:00
716,35.647156,-89.931381,2/22/2020 0:00
717,35.937,-89.713493,2/22/2020 0:00
718,34.955475,-92.621719,2/22/2020 0:00
719,34.830486,-91.8983,2/22/2020 0:00
720,33.072155,-94.458466,2/22/2020 0:00
721,35.661972,-92.234108,2/22/2020 0:00
722,35.03854,-92.00528,2/22/2020 0:00
723,34.956081,-92.617462,2/22/2020 0:00
724,34.958805,-92.622437,2/22/2020 0:00
725,35.561184,-94.910667,2/22/2020 0:00
726,35.690544,-92.604744,2/22/2020 0:00
727,35.546925,-94.61261,2/22/2020 0:00
728,35.793926,-92.906235,2/22/2020 0:00
729,36.08168,-92.578362,2/22/2020 0:00
730,36.081074,-92.582764,2/22/2020 0:00
731,36.084427,-92.583443,2/22/2020 0:00
732,36.088394,-92.579727,2/22/2020 0:00
733,36.087784,-92.584129,2/22/2020 0:00
734,36.721764,-94.546013,2/22/2020 0:00
735,36.722607,-93.30687,2/22/2020 0:00
736,36.729004,-94.543297,2/22/2020 0:00
737,32.277485,-92.727844,2/25/2020 0:00
738,32.892174,-94.807961,2/25/2020 0:00
739,32.722191,-92.710587,2/25/2020 0:00
740,32.744461,-94.40683,2/25/2020 0:00
741,32.721775,-92.708923,2/25/2020 0:00
742,35.937935,-89.715012,2/27/2020 0:00
743,35.649036,-89.931595,2/27/2020 0:00
744,35.934464,-89.715981,2/27/2020 0:00
745,35.944881,-89.713074,2/27/2020 0:00
746,35.891235,-89.778427,2/27/2020 0:00
747,35.795109,-91.744392,2/27/2020 0:00
748,33.665104,-93.440331,2/27/2020 0:00
749,32.277828,-92.728363,2/27/2020 0:00
750,34.358826,-94.884705,2/27/2020 0:00
751,35.046066,-90.164772,2/27/2020 0:00
752,35.049526,-90.163834,2/27/2020 0:00
753,35.409714,-93.774757,2/27/2020 0:00
754,32.000378,-92.933853,2/27/2020 0:00
755,31.997015,-92.933212,2/27/2020 0:00
756,34.972374,-92.356644,2/27/2020 0:00
757,34.966431,-92.374977,2/27/2020 0:00
758,34.967037,-92.370232,2/27/2020 0:00
759,33.124413,-94.205589,2/27/2020 0:00
760,34.967644,-92.365486,2/27/2020 0:00
761,34.968258,-92.360741,2/27/2020 0:00
762,34.964142,-92.364822,2/27/2020 0:00
763,35.933601,-89.714279,2/27/2020 0:00
764,33.261993,-93.3106,2/27/2020 0:00
765,35.93716,-89.712326,2/27/2020 0:00
766,35.724464,-91.1744,2/27/2020 0:00
767,34.222511,-89.673996,2/27/2020 0:00
768,34.221924,-89.669434,2/27/2020 0:00
769,34.931255,-93.064934,2/27/2020 0:00
770,32.067459,-92.928757,2/27/2020 0:00
771,32.074196,-92.930038,2/27/2020 0:00
772,32.076973,-92.934921,2/27/2020 0:00
773,34.543133,-93.566589,2/27/2020 0:00
774,34.54253,-93.570946,2/27/2020 0:00
775,34.541935,-93.575302,2/27/2020 0:00
776,34.547699,-93.558548,2/27/2020 0:00
777,34.5471,-93.562912,2/27/2020 0:00
778,34.545296,-93.575981,2/27/2020 0:00
779,34.551067,-93.559227,2/27/2020 0:00
780,34.55444,-93.559898,2/27/2020 0:00
781,34.628059,-93.809143,2/27/2020 0:00
782,34.891232,-93.49263,2/27/2020 0:00
783,34.887844,-93.491997,2/27/2020 0:00
784,33.258633,-93.309929,2/27/2020 0:00
785,34.439411,-94.584709,2/27/2020 0:00
786,34.440022,-94.580521,2/27/2020 0:00
787,33.347904,-94.778244,2/27/2020 0:00
788,33.275677,-91.76252,2/27/2020 0:00
789,35.133453,-92.883255,2/27/2020 0:00
790,35.135021,-92.885864,2/27/2020 0:00
791,35.80225,-91.233582,2/27/2020 0:00
792,35.802872,-91.228149,2/27/2020 0:00
793,34.236641,-94.856094,2/27/2020 0:00
794,35.803493,-91.222717,2/27/2020 0:00
795,34.970695,-92.341713,2/27/2020 0:00
796,34.237263,-94.851936,2/27/2020 0:00
797,34.232719,-94.85955,2/27/2020 0:00
798,34.233341,-94.855392,2/27/2020 0:00
799,34.233963,-94.851234,2/27/2020 0:00
800,34.234585,-94.847069,2/27/2020 0:00
801,35.64743,-89.934921,2/27/2020 0:00
802,34.911495,-94.871552,2/27/2020 0:00
803,33.759399,-93.007576,2/27/2020 0:00
804,35.93314,-89.711716,2/27/2020 0:00
805,33.81406,-93.792084,2/27/2020 0:00
806,33.814667,-93.787849,2/27/2020 0:00
807,35.42152,-91.977417,2/27/2020 0:00
808,33.811325,-93.78717,2/27/2020 0:00
809,34.508389,-92.975044,2/27/2020 0:00
810,34.976337,-92.381683,2/27/2020 0:00
811,34.97694,-92.376961,2/27/2020 0:00
812,34.973438,-92.376297,2/27/2020 0:00
813,34.974045,-92.371559,2/27/2020 0:00
814,34.62471,-93.808456,2/27/2020 0:00
815,33.799503,-93.797852,2/27/2020 0:00
816,35.185467,-91.66658,2/27/2020 0:00
817,34.975273,-92.362038,2/27/2020 0:00
818,34.975887,-92.357277,2/27/2020 0:00
819,34.969933,-92.375626,2/27/2020 0:00
820,34.970543,-92.370895,2/27/2020 0:00
821,34.971149,-92.366158,2/27/2020 0:00
822,34.97176,-92.361397,2/27/2020 0:00
823,32.500412,-93.568398,2/27/2020 0:00
824,35.186069,-91.661484,2/27/2020 0:00
825,33.328621,-91.601372,2/27/2020 0:00
826,35.185665,-91.663658,2/27/2020 0:00
827,34.60178,-94.37899,2/27/2020 0:00
828,34.605099,-94.379692,2/27/2020 0:00
829,35.790489,-91.237091,2/27/2020 0:00
830,35.791107,-91.231667,2/27/2020 0:00
831,35.184864,-91.671677,2/27/2020 0:00
832,35.185036,-91.668747,2/27/2020 0:00
833,35.066849,-92.488937,2/27/2020 0:00
834,32.497078,-93.567741,2/27/2020 0:00
835,32.496483,-93.571892,2/27/2020 0:00
836,36.226479,-90.968369,2/27/2020 0:00
837,36.056625,-91.651878,2/27/2020 0:00
838,35.511017,-94.612419,2/27/2020 0:00
839,36.226357,-90.964668,2/27/2020 0:00
840,32.277313,-92.727821,2/28/2020 0:00
841,32.482502,-92.153122,2/28/2020 0:00
842,33.089405,-93.215782,2/28/2020 0:00
843,33.558914,-94.22657,2/28/2020 0:00
844,33.55983,-94.221565,2/28/2020 0:00
845,33.55624,-94.220612,2/28/2020 0:00
846,34.926788,-91.586861,2/28/2020 0:00
847,33.554409,-94.230621,2/28/2020 0:00
848,34.273811,-93.200378,2/28/2020 0:00
849,34.270374,-93.199501,2/28/2020 0:00
850,34.787846,-91.709213,2/28/2020 0:00
851,34.798862,-92.242645,2/28/2020 0:00
852,33.795517,-93.761497,2/28/2020 0:00
853,33.792,-93.760597,2/28/2020 0:00
854,33.766178,-94.125618,2/28/2020 0:00
855,33.824745,-93.599968,2/28/2020 0:00
856,33.821251,-93.599068,2/28/2020 0:00
857,33.915344,-94.400513,2/28/2020 0:00
858,35.044048,-90.164169,2/28/2020 0:00
859,34.344452,-94.606064,2/28/2020 0:00
860,34.340843,-94.605087,2/28/2020 0:00
861,34.341797,-94.59993,2/28/2020 0:00
862,34.344677,-94.58445,2/28/2020 0:00
863,34.337234,-94.604111,2/28/2020 0:00
864,34.338188,-94.598976,2/28/2020 0:00
865,34.339149,-94.593826,2/28/2020 0:00
866,34.340103,-94.588684,2/28/2020 0:00
867,34.341061,-94.583534,2/28/2020 0:00
868,34.361908,-94.027077,2/28/2020 0:00
869,34.359837,-94.028412,2/28/2020 0:00
870,34.360722,-94.023491,2/28/2020 0:00
871,33.206795,-90.155426,2/28/2020 0:00
872,32.554642,-92.88755,2/28/2020 0:00
873,32.553841,-92.892097,2/28/2020 0:00
874,32.558105,-92.888397,2/28/2020 0:00
875,33.989056,-89.789742,2/28/2020 0:00
876,34.50956,-92.974052,2/28/2020 0:00
877,34.506145,-92.973244,2/28/2020 0:00
878,34.624813,-91.628349,2/28/2020 0:00
879,34.625492,-91.624123,2/28/2020 0:00
880,34.621506,-91.627571,2/28/2020 0:00
881,34.622185,-91.623344,2/28/2020 0:00
882,34.591114,-91.602905,2/28/2020 0:00
883,34.587124,-91.606346,2/28/2020 0:00
884,34.587803,-91.602127,2/28/2020 0:00
885,32.543648,-90.413376,2/28/2020 0:00
886,32.481125,-93.547905,2/28/2020 0:00
887,32.478134,-93.550369,2/28/2020 0:00
888,32.481682,-93.551254,2/28/2020 0:00
889,32.75457,-93.762711,2/28/2020 0:00
890,34.711658,-92.507484,2/28/2020 0:00
891,34.712391,-92.50312,2/28/2020 0:00
892,33.779831,-89.832291,2/28/2020 0:00
893,33.462288,-89.784332,2/28/2020 0:00
894,33.458984,-89.783638,2/28/2020 0:00
895,33.203648,-90.019188,2/28/2020 0:00
896,34.359043,-93.068848,2/28/2020 0:00
897,34.355618,-93.068031,2/28/2020 0:00
898,34.356407,-93.063499,2/28/2020 0:00
899,34.592049,-89.553925,2/28/2020 0:00
900,32.540348,-90.412659,2/28/2020 0:00
901,34.39716,-93.855156,2/28/2020 0:00
902,34.081059,-92.31041,2/28/2020 0:00
903,34.061325,-91.007874,2/28/2020 0:00
904,34.061977,-91.003716,2/28/2020 0:00
905,33.401421,-94.325264,2/28/2020 0:00
906,33.405045,-94.326195,2/28/2020 0:00
907,33.408661,-94.327156,2/28/2020 0:00
908,33.412273,-94.328133,2/28/2020 0:00
909,33.567669,-94.242241,2/28/2020 0:00
910,33.569546,-94.232231,2/28/2020 0:00
911,33.033447,-94.537712,2/28/2020 0:00
912,33.564075,-94.241287,2/28/2020 0:00
913,33.565014,-94.236282,2/28/2020 0:00
914,33.565952,-94.231293,2/28/2020 0:00
915,33.568764,-94.216316,2/28/2020 0:00
916,33.752346,-91.728844,2/28/2020 0:00
917,34.852322,-89.902412,2/28/2020 0:00
918,34.940933,-89.850861,2/28/2020 0:00
919,34.245026,-89.846497,2/28/2020 0:00
920,34.248333,-89.847198,2/28/2020 0:00
921,34.647945,-94.739517,2/28/2020 0:00
922,34.201405,-91.803772,2/28/2020 0:00
923,33.562363,-94.230339,2/28/2020 0:00
924,33.563297,-94.225357,2/28/2020 0:00
925,33.564236,-94.220352,2/28/2020 0:00
926,33.565174,-94.215363,2/28/2020 0:00
927,33.558765,-94.229408,2/28/2020 0:00
928,34.90921,-91.503929,2/28/2020 0:00
929,34.905907,-91.503151,2/28/2020 0:00
930,34.243877,-92.388031,2/28/2020 0:00
931,34.24052,-92.387215,2/28/2020 0:00
932,33.474155,-92.84259,2/28/2020 0:00
933,32.576969,-94.199005,2/28/2020 0:00
934,32.576035,-94.204086,2/28/2020 0:00
935,32.574825,-94.201393,2/28/2020 0:00
936,34.315422,-92.568016,2/28/2020 0:00
937,34.314671,-92.572403,2/28/2020 0:00
938,32.108013,-92.866051,2/28/2020 0:00
939,32.108822,-92.861481,2/28/2020 0:00
940,32.102913,-92.874321,2/28/2020 0:00
941,33.559708,-94.224403,2/28/2020 0:00
942,33.560646,-94.219414,2/28/2020 0:00
943,33.087833,-93.07827,2/28/2020 0:00
944,35.451229,-92.769142,2/28/2020 0:00
945,35.451542,-92.768181,2/28/2020 0:00
946,35.447296,-92.854622,2/28/2020 0:00
947,35.446533,-92.859055,2/28/2020 0:00
948,35.445778,-92.863487,2/28/2020 0:00
949,35.267998,-94.155487,2/28/2020 0:00
950,35.44915,-92.864288,2/28/2020 0:00
951,34.917286,-93.373001,2/28/2020 0:00
952,35.93375,-89.714577,2/28/2020 0:00
953,36.314873,-92.98632,2/28/2020 0:00
954,35.28371,-94.149796,2/28/2020 0:00
955,34.786057,-94.299843,2/28/2020 0:00
956,35.282845,-94.154587,2/28/2020 0:00
957,35.067162,-93.085052,2/28/2020 0:00
958,35.072853,-93.072472,2/28/2020 0:00
959,35.07209,-93.07695,2/28/2020 0:00
960,34.789593,-94.300835,2/28/2020 0:00
961,35.233864,-92.808136,2/28/2020 0:00
962,35.780975,-92.728287,2/28/2020 0:00
963,35.071323,-93.081429,2/28/2020 0:00
964,36.455875,-92.901482,2/28/2020 0:00
965,35.07056,-93.085899,2/28/2020 0:00
966,35.272366,-94.151665,2/28/2020 0:00
967,35.273228,-94.146896,2/28/2020 0:00
968,36.271355,-91.436661,2/28/2020 0:00
969,36.270691,-91.44091,2/28/2020 0:00
970,36.274647,-91.437447,2/28/2020 0:00
971,35.0704,-93.083679,2/28/2020 0:00
972,35.647083,-89.930756,2/28/2020 0:00
973,35.072742,-93.070267,2/28/2020 0:00
974,35.07196,-93.074738,2/28/2020 0:00
975,35.071182,-93.079208,2/28/2020 0:00
976,35.268867,-94.150719,2/28/2020 0:00
977,35.269733,-94.145943,2/28/2020 0:00
978,35.270599,-94.141174,2/28/2020 0:00
979,35.275852,-94.152657,2/28/2020 0:00
980,35.271461,-94.136391,2/28/2020 0:00
981,35.438538,-92.761353,2/28/2020 0:00
982,35.491886,-92.777969,2/28/2020 0:00
983,35.278461,-94.138268,2/28/2020 0:00
984,35.271496,-94.156433,2/28/2020 0:00
985,35.49263,-92.773582,2/28/2020 0:00
986,35.490005,-92.768417,2/28/2020 0:00
987,35.463417,-92.862946,2/28/2020 0:00
988,35.441898,-92.762169,2/28/2020 0:00
989,35.46418,-92.858482,2/28/2020 0:00
990,35.460041,-92.862183,2/28/2020 0:00
991,36.506401,-90.761879,2/28/2020 0:00
992,35.455898,-92.865891,2/28/2020 0:00
993,35.451763,-92.869537,2/28/2020 0:00
994,35.448391,-92.868721,2/28/2020 0:00
995,35.445255,-92.763008,2/28/2020 0:00
996,34.918095,-93.368431,2/28/2020 0:00
997,35.444519,-92.76741,2/28/2020 0:00
998,35.438457,-93.917816,2/28/2020 0:00
999,35.439289,-93.913132,2/28/2020 0:00
1000,35.046696,-90.165085,2/29/2020 0:00
1001,35.044346,-90.163101,2/29/2020 0:00
1002,34.167923,-94.384705,2/29/2020 0:00
1003,35.959274,-91.451042,2/29/2020 0:00
1004,35.647362,-89.931709,2/29/2020 0:00
1005,35.644672,-89.945793,2/29/2020 0:00
1006,35.889915,-89.778526,2/29/2020 0:00
1007,35.795673,-91.745399,2/29/2020 0:00
1008,35.898525,-89.78167,2/29/2020 0:00
1009,35.945015,-89.711227,2/29/2020 0:00
1010,35.936886,-89.712532,2/29/2020 0:00
1011,35.890366,-89.782967,2/29/2020 0:00
1012,33.035217,-94.538147,2/29/2020 0:00
1013,32.277088,-92.730865,2/29/2020 0:00
1014,35.959309,-91.447327,2/29/2020 0:00
1015,32.863045,-92.840996,2/29/2020 0:00
1016,32.86198,-92.84594,2/29/2020 0:00
1017,34.488449,-89.423584,2/29/2020 0:00
1018,33.648178,-92.046867,2/29/2020 0:00
1019,34.495522,-89.425499,2/29/2020 0:00
1020,34.499065,-89.42643,2/29/2020 0:00
1021,32.568024,-90.208138,2/29/2020 0:00
1022,34.460857,-89.592072,2/29/2020 0:00
1023,32.083073,-92.843407,2/29/2020 0:00
1024,34.584347,-89.554604,2/29/2020 0:00
1025,33.622223,-91.870903,2/29/2020 0:00
1026,34.286007,-91.969902,2/29/2020 0:00
1027,33.653732,-89.726791,2/29/2020 0:00
1028,34.246788,-92.396355,2/29/2020 0:00
1029,34.25589,-92.394356,2/29/2020 0:00
1030,33.618202,-91.869736,2/29/2020 0:00
1031,33.836132,-91.858772,2/29/2020 0:00
1032,33.841015,-91.855659,2/29/2020 0:00
1033,33.650108,-89.725815,2/29/2020 0:00
1034,33.840137,-91.85994,2/29/2020 0:00
1035,32.081974,-92.84845,2/29/2020 0:00
1036,32.079762,-92.858597,2/29/2020 0:00
1037,33.162987,-91.287048,2/29/2020 0:00
1038,32.087448,-92.844711,2/29/2020 0:00
1039,32.086342,-92.849777,2/29/2020 0:00
1040,33.559311,-89.992294,2/29/2020 0:00
1041,33.651077,-89.720711,2/29/2020 0:00
1042,33.651905,-89.723351,2/29/2020 0:00
1043,32.648064,-93.793633,2/29/2020 0:00
1044,33.818893,-91.444328,2/29/2020 0:00
1045,32.20356,-92.284119,2/29/2020 0:00
1046,32.085243,-92.854843,2/29/2020 0:00
1047,32.089619,-92.856155,2/29/2020 0:00
1048,33.400631,-94.299309,2/29/2020 0:00
1049,32.237507,-90.331253,2/29/2020 0:00
1050,33.789173,-91.632149,2/29/2020 0:00
1051,32.985603,-94.33522,2/29/2020 0:00
1052,32.076488,-92.852226,2/29/2020 0:00
1053,32.570072,-90.210075,2/29/2020 0:00
1054,32.621197,-90.171852,2/29/2020 0:00
1055,33.403915,-89.901833,2/29/2020 0:00
1056,33.405575,-89.899597,2/29/2020 0:00
1057,32.603462,-94.341675,2/29/2020 0:00
1058,32.077599,-92.847153,2/29/2020 0:00
1059,32.078697,-92.842117,2/29/2020 0:00
1060,33.928688,-89.935936,2/29/2020 0:00
1061,32.073215,-92.845856,2/29/2020 0:00
1062,34.814175,-89.695328,2/29/2020 0:00
1063,33.555344,-91.888702,2/29/2020 0:00
1064,33.554688,-91.88765,2/29/2020 0:00
1065,32.619061,-90.182823,2/29/2020 0:00
1066,33.401978,-94.293449,2/29/2020 0:00
1067,32.959896,-94.295074,2/29/2020 0:00
1068,33.647259,-92.051216,2/29/2020 0:00
1069,32.074318,-92.840805,2/29/2020 0:00
1070,33.413853,-93.735909,2/29/2020 0:00
1071,33.312023,-91.589767,2/29/2020 0:00
1072,33.316017,-91.590904,2/29/2020 0:00
1073,34.090405,-89.676064,2/29/2020 0:00
1074,34.147549,-89.956604,2/29/2020 0:00
1075,34.083946,-89.868835,2/29/2020 0:00
1076,32.472389,-94.304092,2/29/2020 0:00
1077,32.470985,-94.305885,2/29/2020 0:00
1078,34.901196,-93.333778,2/29/2020 0:00
1079,34.900154,-93.338638,2/29/2020 0:00
1080,35.050556,-92.336983,2/29/2020 0:00
1081,34.89909,-93.343605,2/29/2020 0:00
1082,34.896988,-93.353424,2/29/2020 0:00
1083,34.893879,-93.367912,2/29/2020 0:00
1084,34.892838,-93.372772,2/29/2020 0:00
1085,36.093838,-92.552696,2/29/2020 0:00
1086,34.506996,-92.974174,2/29/2020 0:00
1087,34.89447,-93.350571,2/29/2020 0:00
1088,34.897591,-93.356903,2/29/2020 0:00
1089,34.896538,-93.361679,2/29/2020 0:00
1090,35.93383,-89.713127,2/29/2020 0:00
1091,34.90192,-93.337288,2/29/2020 0:00
1092,34.900826,-93.342247,2/29/2020 0:00
1093,34.899734,-93.347191,2/29/2020 0:00
1094,34.816978,-94.052979,2/29/2020 0:00
1095,34.18858,-93.137299,2/29/2020 0:00
1096,36.232922,-92.858147,2/29/2020 0:00
1097,36.231995,-92.862511,2/29/2020 0:00
1098,34.895485,-93.366447,2/29/2020 0:00
1099,34.893353,-93.376091,2/29/2020 0:00
1100,34.898655,-93.352089,2/29/2020 0:00
1101,34.894424,-93.371231,2/29/2020 0:00
1102,34.903889,-93.348854,2/29/2020 0:00
1103,34.902802,-93.353775,2/29/2020 0:00
1104,35.050282,-94.57592,2/29/2020 0:00
1105,34.901749,-93.358559,2/29/2020 0:00
1106,34.900707,-93.363266,2/29/2020 0:00
1107,35.963104,-92.955986,2/29/2020 0:00
1108,34.89967,-93.367981,2/29/2020 0:00
1109,34.898624,-93.372719,2/29/2020 0:00
1110,34.896473,-93.382446,2/29/2020 0:00
1111,34.895359,-93.387505,2/29/2020 0:00
1112,34.894257,-93.392502,2/29/2020 0:00
1113,34.897568,-93.37751,2/29/2020 0:00
1114,36.693439,-92.620026,2/29/2020 0:00
1115,36.698246,-92.616928,2/29/2020 0:00
1116,36.697365,-92.621254,2/29/2020 0:00
1117,36.696491,-92.625511,2/29/2020 0:00
1118,36.702164,-92.618202,2/29/2020 0:00
1119,35.519745,-92.642082,2/29/2020 0:00
1120,35.514771,-92.645332,2/29/2020 0:00
1121,34.943157,-93.032433,2/29/2020 0:00
1122,35.515717,-92.640869,2/29/2020 0:00
1123,35.5098,-92.648552,2/29/2020 0:00
1124,35.888779,-89.778008,2/29/2020 0:00
1125,35.510746,-92.644089,2/29/2020 0:00
1126,35.511692,-92.639633,2/29/2020 0:00
1127,35.458241,-92.615723,2/29/2020 0:00
1128,34.389538,-94.664581,2/29/2020 0:00
1129,34.384926,-94.663185,2/29/2020 0:00
1130,35.754059,-92.933914,2/29/2020 0:00
1131,34.38628,-94.65741,2/29/2020 0:00
1132,34.387619,-94.651672,2/29/2020 0:00
1133,34.387459,-94.667839,2/29/2020 0:00
1134,35.29491,-94.218628,2/29/2020 0:00
1135,35.296101,-94.213364,2/29/2020 0:00
1136,35.288204,-94.22744,2/29/2020 0:00
1137,35.290607,-94.216812,2/29/2020 0:00
1138,35.291782,-94.211617,2/29/2020 0:00
1139,34.839626,-92.522324,2/29/2020 0:00
1140,36.268951,-94.882492,2/29/2020 0:00
1141,34.388767,-94.662079,2/29/2020 0:00
